5.403492702243893886e-01,8.841939303788287630e-01,5.084875016585356233e-01,5.063180548588074315e-01,4.716963129840726632e-01,6.478569697430794916e-01,5.804507737210384821e-01,6.207025161767819599e-01,5.252731865893003338e-01,5.396694378716337948e-01,1.000000000000000000e+00
5.578347483871789469e-01,6.309641569736235134e-01,1.492673697179888737e-01,7.205603975788694715e-01,4.581952804363286780e-01,4.183819187367156522e-01,3.738116760703183439e-01,6.521089754696149932e-01,2.026659379052309085e-01,2.317298611680158604e-01,1.000000000000000000e+00
6.287873155565296690e-01,4.225899553339197978e-01,5.449537832331942111e-01,5.293293232059993469e-01,7.054454128035859695e-01,4.226364276718460045e-01,5.353197839223400312e-01,5.905538675024277762e-01,2.931426712114386657e-01,4.673208414990519532e-01,1.000000000000000000e+00
3.090050815908678139e-01,5.599430757345676968e-01,3.870692152600489488e-01,6.918832911416890052e-01,5.772167171754621906e-01,4.965671611366020421e-01,5.539327328013851082e-01,4.659400419121181858e-01,3.447224771315234859e-01,6.602333844758681014e-01,0.000000000000000000e+00
4.327899221457247037e-01,5.134337091345242410e-01,1.990646686525939513e-01,3.477946484899691049e-01,4.301583925946342868e-01,5.179442246550950424e-01,5.001811885647412526e-01,3.590912697092841777e-01,4.775222924305541627e-01,4.759765819088586092e-01,0.000000000000000000e+00
7.883709218355879900e-01,5.986291498950518930e-01,3.476152277049677219e-01,4.612622777538291641e-01,6.360868673100640303e-01,3.797425290132259157e-01,3.653469992477421102e-01,2.138424501425150170e-01,3.807611636750800610e-01,4.090712130712801375e-01,0.000000000000000000e+00
5.772761928586536140e-01,4.558198395049440910e-01,4.498293130224857994e-01,5.242796562382631143e-01,7.346206385196315525e-01,2.871764088607086651e-01,2.294924249430154162e-01,2.751306078488862106e-01,3.694575260897869917e-01,1.994140346244313855e-01,2.000000000000000000e+00
4.453621299973975489e-01,4.082878016103118068e-01,3.162177434983309832e-01,5.212691947394713088e-01,2.791452017316978229e-01,4.625959611986241171e-01,4.486751747035627180e-01,4.608988512239396984e-01,4.556358595015746471e-01,5.298100544738346684e-01,0.000000000000000000e+00
4.770891528804929727e-01,6.198948328408505626e-01,5.245538287416329215e-01,5.053999517202132363e-01,5.702379978429955587e-01,4.477997738214189449e-01,4.420272525369700611e-01,4.406481553010257457e-01,6.696964720226532553e-01,3.752556859313523341e-01,2.000000000000000000e+00
4.165534936755556639e-01,6.004670429166923951e-01,6.791385460866010693e-01,3.116347880221909117e-01,5.694667212175590354e-01,5.016824873560062903e-01,4.144951019524821256e-01,6.661774281446676271e-01,3.339156837317541759e-01,6.751891241321321679e-01,0.000000000000000000e+00
6.931670583953755127e-01,4.386353268672048555e-01,6.946222091828788692e-01,5.019732640839095206e-01,6.954965158390303825e-01,4.310797966801354075e-01,6.050165441773807107e-01,6.409513689172449125e-01,3.755043547222590705e-01,4.238324295541592290e-01,1.000000000000000000e+00
7.430497511000655475e-01,5.093167299279972582e-01,4.416545139300137590e-01,4.786325771363848514e-01,4.537341089926166249e-01,5.151080658728447448e-01,4.500702558255430530e-01,2.574994534986815853e-01,5.384934668105428868e-01,5.440815615257700300e-01,0.000000000000000000e+00
5.538953601516151126e-01,7.157743312316785511e-01,6.037115624029478766e-01,5.544840298816607893e-01,5.639105323052813201e-01,5.876017877301005221e-01,4.384955351985221905e-01,5.045837786608106112e-01,7.292869851846912610e-01,4.781273386194527797e-01,2.000000000000000000e+00
6.377709270306353151e-01,1.270060418732622265e-01,4.230019526056918444e-01,8.647090056245283485e-01,7.249637411683315102e-01,6.369255958188854150e-01,3.390295431336916021e-01,5.104673325079671642e-01,8.467318682671184926e-02,5.147594227066645267e-01,0.000000000000000000e+00
4.641809906781363959e-01,5.179707656138652361e-01,6.993431112862547039e-01,2.156580087712021976e-01,6.921041639567666603e-01,5.102553855024640761e-01,6.825621288227645689e-01,5.512517883438067257e-01,4.463352910515968608e-01,4.101447888273697662e-01,1.000000000000000000e+00
6.172936142652492020e-01,4.145283834197239781e-01,1.990799066613407331e-01,7.039129822918060997e-01,3.019063165733412712e-01,5.061291441618600562e-01,4.978821362847649645e-01,2.803659603496757025e-01,4.545262335723004310e-01,2.902387439908422628e-01,0.000000000000000000e+00
5.445362279758877433e-01,5.875642260366695790e-01,4.817333733695423059e-01,4.109595954611344193e-01,5.060674610778242988e-01,4.576596939089254690e-01,5.344875352299572890e-01,5.139432122979853412e-01,5.407527830841406535e-01,4.005413512496800998e-01,2.000000000000000000e+00
5.741947366577841994e-01,4.997801043173923374e-01,4.822989245634113908e-01,5.327930295283693773e-01,6.060903293052254392e-01,4.072136891296450067e-01,3.196161776274785704e-01,5.850831599190032817e-01,5.185316178127361564e-01,5.334241993472612631e-01,2.000000000000000000e+00
5.546995598445615405e-01,4.657852991248315200e-01,3.328124439232023613e-01,5.554856152438888417e-01,5.467809476535993030e-01,5.761638761247684926e-01,5.116885056371132112e-01,4.996331448537811859e-01,4.612749186075807417e-01,5.785418723691567733e-01,0.000000000000000000e+00
6.810704948956778360e-01,5.825987273705456326e-01,5.040723000055130631e-01,5.661811631172303239e-01,4.605498468283556468e-01,5.270542932515024370e-01,4.572103078916934238e-01,4.412303208614920536e-01,2.088374156296858852e-01,3.846959352520463171e-01,1.000000000000000000e+00
3.872100276591067813e-01,3.517758849667667609e-01,5.543685803401896539e-01,2.300947875386351871e-01,7.187276140608670483e-01,3.361793949201408727e-01,1.860758532105729335e-01,4.360435599628385561e-01,0.000000000000000000e+00,2.501738396988658630e-01,0.000000000000000000e+00
5.282862241639051382e-01,5.297408631150100078e-01,3.443405859005363445e-01,4.144052906623143517e-01,4.256294740450725089e-01,5.240458178617110052e-01,5.396891333568050175e-01,4.542002452922484501e-01,5.349522040479340879e-01,5.313223009760117410e-01,0.000000000000000000e+00
5.494948254406241128e-01,5.452149116643217885e-01,5.487184378319127642e-01,6.429937976908004504e-01,5.769849690821693411e-01,5.185237349415408037e-01,7.032432299143142052e-01,5.167803777965968015e-01,4.677177656136276007e-01,4.636362579189552968e-01,2.000000000000000000e+00
5.775132409655699961e-01,4.934361332954833035e-01,4.689534266077383662e-01,5.467454131694112762e-01,5.515992171582343451e-01,2.511994589500787245e-01,4.589362949462415520e-01,4.803865993432158144e-01,4.593182417659174566e-01,5.734240743655558692e-01,2.000000000000000000e+00
5.683308865154589329e-01,4.946387925670189256e-01,5.695524094928772207e-01,5.316416441120171976e-01,5.449861050557718301e-01,5.704556202980765045e-01,6.159141169640562907e-01,5.309944495973817347e-01,4.168049332067117474e-01,4.174887404108243438e-01,2.000000000000000000e+00
4.943337529411601095e-01,6.380384165913106642e-01,4.564986959652467258e-01,4.418171754335701307e-01,6.885497591920778371e-01,5.389293209416293751e-01,6.856915117721131825e-01,2.798429184825990124e-01,4.563372406915546797e-01,6.247664450143841641e-01,2.000000000000000000e+00
3.687644236986146185e-01,5.815951883974078696e-01,6.055100853149079088e-01,4.337700124121307566e-01,2.600972383212915018e-01,4.680722857669926129e-01,5.140061263041484363e-01,4.835918596891141119e-01,8.369474445289429854e-01,6.315994401599295260e-01,0.000000000000000000e+00
3.336971966002763579e-01,5.883303537726959354e-01,4.108208539642591028e-01,3.671876244738148665e-01,3.670403340787603552e-01,4.686085766592877344e-01,5.358600911983485426e-01,4.705608860468425969e-01,5.963842886291514933e-01,4.615948484629460724e-01,0.000000000000000000e+00
5.707749693301646943e-01,5.440112115117263780e-01,6.186550043557935696e-01,6.497536391021655477e-01,5.714672437517097636e-01,4.152505078069588240e-01,5.041263622215231832e-01,3.872985228277039393e-01,4.384440604218026727e-01,4.850833797451078455e-01,1.000000000000000000e+00
5.821415431387076955e-01,4.589688075467857620e-01,4.215969168238780651e-01,5.663318119684722651e-01,2.992844430339841599e-01,5.059868469700047333e-01,4.397112760564614864e-01,4.944352953891037461e-01,6.153125758698382297e-01,1.292595599991314681e-01,0.000000000000000000e+00
4.002466354927527448e-01,6.710357569710547754e-01,5.896379235785023099e-01,6.145383648538261800e-01,5.664811135004556020e-01,5.407054822656476301e-01,6.009462838664499928e-01,2.001231506332029897e-01,6.022913310902388018e-01,6.378988068248711008e-01,2.000000000000000000e+00
6.107113075918423339e-01,3.752309504575245258e-01,3.616805777608636530e-01,5.258041685847404390e-01,3.757760593707242802e-01,5.751176819591953260e-01,4.463679543746221778e-01,3.774044991640786995e-01,7.455484893129035173e-01,5.320927571219674634e-01,0.000000000000000000e+00
5.485093643334517655e-01,4.752797300953288673e-01,5.760055405222317404e-01,5.931365985458917356e-01,6.977391093613523054e-01,4.927512225371783461e-01,4.046302702548490449e-01,4.901213077466696766e-01,4.908426359453371690e-01,5.593173278960448247e-01,0.000000000000000000e+00
6.770819507010575888e-01,6.182827069818377375e-01,4.951879470668495431e-01,6.980443363366501952e-01,5.708227273323942530e-01,3.949766956546337804e-01,6.050178582954929274e-01,5.380170632196900060e-01,2.499778748512761217e-01,4.057528186342196919e-01,1.000000000000000000e+00
5.007436441604992128e-01,7.957833977537067671e-01,5.897978694054484272e-01,4.452723355478837575e-01,5.624850482704946142e-01,4.954551945867862739e-01,4.518237318781176959e-01,5.992275642381725831e-01,3.601480771762353705e-01,9.690079311033862608e-02,1.000000000000000000e+00
7.291134605300225724e-01,5.330804983763185456e-01,2.609296120364649751e-01,2.993818258128563836e-01,3.689212920577771282e-01,4.780206690107753342e-01,4.723612079516456563e-01,3.325330607601374444e-01,6.479656861919290689e-01,4.457701200706542521e-01,0.000000000000000000e+00
4.615326686633859365e-01,6.118417824179158693e-01,6.817654726281768829e-01,4.034152603679521665e-01,7.970151404790399852e-01,3.917089715956710849e-01,3.875049083752201140e-01,5.561191595460789339e-01,7.591180615998005532e-01,1.300927314355302955e-01,2.000000000000000000e+00
6.502139475179107286e-01,5.476946222867878911e-01,3.356747947746456240e-01,6.314910486869845796e-01,6.866555184635007025e-01,3.755473677309623670e-01,4.165776594872610539e-01,4.271718827025607901e-01,5.294981189599886617e-01,4.467976268781897464e-01,0.000000000000000000e+00
5.920448531973767636e-01,7.777491380129200049e-01,5.091028868169409360e-01,6.065757652209122774e-01,4.754168986436363431e-01,5.822166615737734974e-01,4.217005588213257883e-01,6.503500736628666790e-01,5.011366907152231542e-01,6.312189156512694188e-01,1.000000000000000000e+00
6.351470359793054410e-01,4.674869648315010395e-01,8.401813673761961976e-01,3.451840425082459696e-01,6.031253234046436429e-01,5.255509310863877293e-01,5.882098602620452477e-01,6.298687229019920286e-01,4.070824877567701949e-01,2.814632595478624988e-01,1.000000000000000000e+00
5.282876336630787373e-01,4.571493934296315120e-01,5.284057535555114482e-01,5.636249228903327246e-01,4.705180259881596161e-01,8.048343045422921005e-01,5.717510381296058153e-01,5.899501551249588527e-01,3.408455796232087165e-01,3.662977477194553910e-01,1.000000000000000000e+00
4.539159339345106292e-01,6.359673067084546938e-01,3.870097111816447333e-01,6.105321955884396301e-01,5.888139075586736881e-01,4.135203135817677178e-01,4.525034763909123736e-01,4.340801583876505165e-01,6.427818748265040627e-01,5.635898242713106576e-01,0.000000000000000000e+00
2.702937573371377855e-01,6.331890532461001975e-01,5.556979035231913722e-01,7.935206905833660507e-01,3.694370906375555874e-01,4.894429672665592812e-01,6.059272232410319869e-01,3.069164543675438894e-01,7.417234325129979933e-01,6.945510365510951800e-01,2.000000000000000000e+00
6.755098199390371372e-01,4.275568264299151600e-01,4.392474197943159742e-01,5.612624165728831160e-01,6.538577154208623510e-01,4.944069469418517215e-01,3.809580959755096696e-01,5.165956150478977493e-01,5.557812425285434399e-01,5.071682590927607537e-01,0.000000000000000000e+00
4.730795047425804256e-01,5.630035894807351449e-01,3.308286689740562725e-01,6.514397927295408897e-01,5.250861433617589613e-01,6.121988600058557717e-01,7.041533319895371124e-01,3.415209196398815150e-01,3.620431300486490200e-01,4.190334844582440099e-01,0.000000000000000000e+00
7.502814057963824723e-01,7.617886726420719512e-01,6.656360874928703986e-01,6.075123195017800848e-01,5.070878973596877337e-01,4.406620465979977919e-01,4.061746490822368272e-01,6.010407688074371757e-01,4.576541306470415793e-01,5.791237750956251817e-01,1.000000000000000000e+00
4.592296046222624772e-01,5.400235367899722805e-01,3.705534591439972325e-01,6.210949502079741169e-01,3.980119011381844096e-01,4.553250859104572279e-01,5.278492873697934185e-01,4.917868861013266479e-01,4.663805471937338409e-01,3.465114064245762848e-01,0.000000000000000000e+00
3.410785387915707401e-01,7.019857021368185457e-01,2.186802659003850569e-01,5.353104895586552336e-01,5.598418406296161720e-01,4.922146241527803334e-01,6.350314658091524844e-01,2.894400951302568137e-01,5.329528019082494517e-01,4.183975084066744454e-01,0.000000000000000000e+00
4.654059447782615822e-01,7.226766283513642586e-01,5.628662285202219451e-01,4.659393881837309848e-01,4.976887138059592486e-01,4.116827450541638012e-01,3.952473628116227600e-01,5.073377473257059123e-01,6.742603932712482040e-01,1.880995500814173216e-01,2.000000000000000000e+00
6.353753431954196618e-01,5.855098970708616513e-01,6.330189484374723063e-01,3.493438557952438517e-01,5.276514985620817111e-01,6.195700979239195938e-01,7.388954413072993388e-01,6.488298710190438801e-01,3.807645284909818573e-01,4.382457436591394861e-01,2.000000000000000000e+00
8.460844917818045596e-01,7.390293942951965400e-01,7.232975547831775875e-01,3.147228842254134462e-01,7.892245215585391716e-01,6.078641436241110085e-01,5.749645382651382697e-01,4.861190667535539300e-01,3.021882106424205738e-01,4.134826615672205774e-01,1.000000000000000000e+00
3.759386850972498140e-01,5.988664889013242121e-01,7.186820396871930194e-01,4.898438157788487790e-01,6.122537126289403497e-01,3.885328348300853829e-01,4.262594826651360247e-01,4.706320605748829378e-01,7.216807533500372296e-01,4.596773410249624936e-01,2.000000000000000000e+00
5.878989087198059904e-01,2.933114480207384966e-01,3.515429560177462665e-01,5.109329631455135079e-01,7.527002758139971217e-01,4.572411885607149395e-01,2.963655901058187547e-01,4.171026890502340101e-01,4.082653155393654587e-01,2.808847956013463820e-01,0.000000000000000000e+00
8.036636991206708158e-01,5.385239555580475512e-01,2.623107973453990827e-01,5.770679905140591037e-01,5.836399971899921546e-01,3.764231224327152514e-01,4.750563185458386850e-01,2.335307693510420834e-01,3.437561615587937380e-01,3.577320258642308071e-01,0.000000000000000000e+00
6.345931690195903974e-01,8.009441819660534367e-01,6.805627042377573321e-01,3.185790341212699772e-01,6.334352751720562225e-01,7.274945271495064647e-01,6.149231381063388069e-01,7.005800675004594247e-01,4.300371421735857402e-01,6.574028158643381303e-01,1.000000000000000000e+00
3.469967191337405832e-01,3.599081564981013726e-01,3.526018900468107509e-01,4.619013376245015845e-01,4.537459728275965998e-01,3.655948244612760578e-01,2.287027974126419894e-01,4.823128270343012836e-01,4.596351950764350769e-01,7.077020889357279465e-01,0.000000000000000000e+00
4.604279918204718380e-01,6.299299077146538473e-01,4.129510053111116186e-01,5.380140638436909928e-01,5.598414786952651268e-01,5.375028051998768097e-01,6.460335953682440069e-01,6.035357095515789805e-01,4.673266873498390095e-01,6.316793770097363092e-01,1.000000000000000000e+00
5.756268186551598554e-01,5.158716718307743143e-01,7.495511486132292456e-01,2.188074042915170714e-01,5.979079732599003050e-01,6.228144451423220929e-01,7.655645584361840950e-01,5.217162545587669120e-01,5.825204860392081407e-01,2.965569366446034749e-01,1.000000000000000000e+00
5.542570923028388163e-01,3.175838138159324808e-01,5.746685998329748024e-01,6.404415540597289125e-01,4.757745205229291230e-01,5.449446505955082287e-01,3.161481509045988014e-01,5.934493192046794707e-01,5.168318150457129612e-01,2.083972239781024249e-01,0.000000000000000000e+00
4.069343689738764702e-01,3.074920862501446805e-01,4.053209834547511492e-01,6.082865258701558586e-01,7.536665713251137211e-01,4.912550178757483788e-01,3.331380688816736324e-01,7.439041907583039404e-01,5.213646250309282859e-01,4.094227174924443546e-01,0.000000000000000000e+00
4.446118667741859598e-01,5.725158339417949493e-01,6.005373859225907607e-01,6.440806509437332350e-01,6.166900842348552736e-01,5.397891601606841228e-01,4.642760890393461959e-01,4.389738376304730405e-01,5.500455126177163923e-01,4.399261635232654122e-01,2.000000000000000000e+00
5.009082275371730120e-01,4.794091103786981556e-01,5.058317028144319050e-01,6.348208332570295376e-01,3.251684615735606076e-01,6.335130936429330673e-01,5.802434285089037580e-01,5.065786820328073148e-01,5.068617571417840528e-01,2.848363596985719060e-01,0.000000000000000000e+00
4.775409723113858695e-01,4.551646191225165450e-01,2.340654999914487389e-01,6.147638044341092733e-01,5.212802827882695444e-01,5.100282160949979327e-01,4.568454127203724346e-01,3.593417075785725889e-01,3.706083928706768726e-01,4.827977386418139116e-01,0.000000000000000000e+00
3.671396922673723084e-01,6.683177194284268818e-01,6.139071132595497193e-01,6.026050117262993222e-01,5.861427934152078079e-01,5.140446498446665791e-01,5.420051867160100567e-01,3.511985977139596704e-01,6.755168345919670969e-01,5.374148853742033438e-01,2.000000000000000000e+00
3.480043948583704805e-01,4.016200936677452038e-01,4.296031503928292583e-01,7.915593596513204044e-01,6.295443613653977089e-01,3.929181371644636100e-01,5.010412628894724829e-01,2.182245528231326892e-01,5.364152897158875888e-01,4.676054128286107892e-01,2.000000000000000000e+00
5.154641514112844325e-01,6.099419953294702434e-01,6.120235846215090758e-01,5.858804342966454914e-01,5.696190247596703005e-01,5.729774379766130465e-01,5.571881426014542171e-01,5.899698521402546580e-01,5.205106796565741600e-01,6.308412572626717063e-01,1.000000000000000000e+00
7.094044434751559658e-01,5.362260173840960320e-01,5.613522384331719461e-01,6.871867280500026931e-01,6.200857538268002012e-01,5.973310659766566388e-01,3.746185442135523957e-01,5.922102983302531820e-01,5.253787296558402042e-01,5.583800766736685128e-01,1.000000000000000000e+00
3.076498756628099907e-01,7.051575643256771109e-01,4.084475184885565380e-01,3.640700096105612960e-01,4.633171475138628259e-01,5.859618989563228908e-01,6.695086191371126816e-01,4.366638408372705005e-01,5.135220064680161567e-01,4.270548348298264241e-01,0.000000000000000000e+00
4.493985207342859889e-01,6.164545675160809646e-01,6.849240653939022705e-01,4.299885239066262854e-01,4.735404932840642789e-01,4.214252148447840129e-01,4.457659580025992718e-01,4.798145886036332963e-01,6.667840085956651119e-01,6.190293502402636205e-01,2.000000000000000000e+00
5.543939296429751806e-01,4.428210412698287413e-01,2.962958648655993343e-01,3.666269379691176056e-01,2.971975423973093333e-01,5.647284302892833230e-01,4.427852658749442116e-01,3.175837949294122442e-01,6.424399993496971994e-01,2.521366526451907508e-01,0.000000000000000000e+00
4.640610246310328812e-01,5.579438834093450872e-01,5.583360161771679930e-01,6.227855462507146944e-01,6.434072360568975357e-01,3.462862848786479875e-01,4.748561495292877299e-01,5.340437609392777452e-01,6.449923598644392575e-01,6.408912080562033653e-01,2.000000000000000000e+00
8.987468793810646783e-01,5.209020303464111379e-01,2.823738840115854187e-01,5.875515590063120630e-01,9.043515001205931769e-01,2.775652800593062519e-01,5.701577638856867303e-01,3.317962293679491692e-01,2.815406413575143874e-01,2.958942370135945743e-01,1.000000000000000000e+00
4.070282035632236672e-01,5.077550723858579307e-01,6.127847245128263953e-01,4.142523751326451786e-01,5.909349117187578937e-01,5.304967016791717338e-01,4.613658414374748329e-01,4.517977561313897272e-01,6.006122496815462508e-01,2.883256160021310799e-01,2.000000000000000000e+00
4.075531630399120142e-01,3.657062709471158857e-01,4.063377783641697327e-01,4.617151941970909501e-01,5.431900435874887911e-01,4.768529615083687556e-01,5.777632540401941297e-01,3.642856507186387205e-01,3.658820532664339154e-01,5.587287562539752228e-01,2.000000000000000000e+00
6.206743124292489755e-01,6.162448260520035914e-01,4.830190622602504313e-01,4.380195279042709000e-01,5.658313818345256374e-01,4.825121327692780682e-01,3.387459329151882859e-01,4.995760577901973698e-01,5.423673578261819506e-01,4.546261512878712607e-01,2.000000000000000000e+00
7.419192104259829668e-01,4.160918037923209689e-01,6.463745703151655420e-01,4.101760105477655349e-01,6.669479571078660296e-01,4.817654493293608287e-01,4.209336676645212272e-01,6.822466885527973535e-01,3.704156990439850250e-01,3.909849149063097662e-01,1.000000000000000000e+00
5.643141967931261105e-01,6.618210322908005816e-01,3.655608719203356505e-01,6.342065420196618675e-01,5.053729613380969488e-01,4.657264425004967734e-01,5.601757610000971388e-01,5.985967738364446067e-01,3.369185785957424240e-01,1.960096367355377567e-01,1.000000000000000000e+00
4.597626693213212046e-01,7.218359679957637720e-01,5.437281007612922989e-01,6.331347217985274778e-01,4.802433616822928686e-01,6.441226886929186657e-01,4.667676489536216056e-01,5.528154980795848550e-01,5.558757235735150015e-01,6.550348241267140992e-01,1.000000000000000000e+00
3.286264131687938739e-01,5.056146370165789383e-01,4.161992892458124538e-01,6.313546235661157136e-01,4.538054902690107362e-01,5.058281237067504543e-01,5.612886509261186818e-01,4.545185696932126929e-01,4.016995464497629120e-01,6.363675458905371229e-01,1.000000000000000000e+00
3.196339934052657705e-01,5.243635854138654073e-01,5.483318833865721276e-01,8.810910960775802936e-01,4.270757141049346117e-01,5.456824651778781066e-01,5.087508183988539434e-01,5.652908423708845609e-01,6.647842673714885464e-01,8.627483503413232446e-01,1.000000000000000000e+00
4.824967402775080516e-01,6.620763327204950421e-01,5.154812210041340714e-01,4.642809643028656397e-01,5.997532671252071568e-01,5.189865220738065776e-01,4.053013945290953046e-01,4.079799198041707542e-01,5.938442569837022456e-01,4.751338466294775520e-01,2.000000000000000000e+00
